File............: cv_3_25cycles - JUL,09.2025
System..........: 
Temperature.....: -0.1+-0.0C
Time............: 11:31:22-11:34:38
Slewrate........: 50mV/s
Comment.........: 
                   
                   
                   
                   
Electr.area/sqcm: 
Reference.......: -0.0800244,  0.3194589 PO/PF -2,-2004
Lines:   816
Columns: 3
Number     Time/s     Potential/V    Current/A 
601       1.439e+02     -0.586007   -1.7184e-04
602       1.441e+02     -0.597987   -1.7102e-04
603       1.444e+02     -0.610007   -1.6952e-04
604       1.446e+02     -0.621986   -1.6735e-04
605       1.448e+02     -0.634006   -1.6471e-04
606       1.451e+02     -0.646026   -1.6165e-04
607       1.453e+02     -0.658045   -1.5813e-04
608       1.456e+02     -0.670025   -1.5439e-04
609       1.458e+02     -0.676654   -1.4545e-04
610       1.460e+02     -0.665952   -1.2907e-04
611       1.463e+02     -0.653932   -1.1757e-04
612       1.465e+02     -0.641953   -1.0813e-04
613       1.468e+02     -0.629933   -1.0001e-04
614       1.470e+02     -0.617953   -9.2821e-05
615       1.472e+02     -0.605934   -8.6216e-05
616       1.475e+02     -0.593954   -8.0140e-05
617       1.477e+02     -0.581934   -7.4517e-05
618       1.480e+02     -0.569955   -6.9310e-05
619       1.482e+02     -0.557935   -6.4350e-05
620       1.484e+02     -0.545955   -5.9724e-05
621       1.487e+02     -0.533936   -5.5317e-05
622       1.489e+02     -0.521916   -5.1190e-05
623       1.492e+02     -0.509896   -4.7171e-05
624       1.494e+02     -0.497917   -4.3393e-05
625       1.496e+02     -0.485897   -3.9900e-05
626       1.499e+02     -0.473917   -3.6496e-05
627       1.501e+02     -0.461898   -3.3278e-05
628       1.504e+02     -0.449918   -3.0296e-05
629       1.506e+02     -0.437898   -2.7462e-05
630       1.508e+02     -0.425919   -2.4764e-05
631       1.511e+02     -0.413899   -2.2251e-05
632       1.513e+02     -0.401919   -2.0003e-05
633       1.516e+02     -0.389900   -1.7820e-05
634       1.518e+02     -0.377880   -1.5785e-05
635       1.520e+02     -0.365860   -1.3942e-05
636       1.523e+02     -0.353881   -1.2220e-05
637       1.525e+02     -0.341861   -1.0623e-05
638       1.528e+02     -0.329881   -9.2110e-06
639       1.530e+02     -0.317862   -7.8902e-06
640       1.532e+02     -0.305882   -6.6901e-06
641       1.535e+02     -0.293862   -5.6170e-06
642       1.537e+02     -0.281882   -4.6410e-06
643       1.540e+02     -0.269863   -3.7330e-06
644       1.542e+02     -0.257843   -2.9424e-06
645       1.544e+02     -0.245864   -2.2548e-06
646       1.547e+02     -0.233844   -1.6252e-06
647       1.549e+02     -0.221824   -9.8986e-07
648       1.552e+02     -0.209845   -4.5672e-07
649       1.554e+02     -0.197825    4.6424e-08
650       1.556e+02     -0.185845    5.3915e-07
651       1.559e+02     -0.173826    1.0299e-06
652       1.561e+02     -0.161846    1.4817e-06
653       1.564e+02     -0.149826    2.0412e-06
654       1.566e+02     -0.137846    2.6075e-06
655       1.568e+02     -0.125827    3.3281e-06
656       1.571e+02     -0.113807    4.1408e-06
657       1.573e+02     -0.101827    5.1703e-06
658       1.576e+02     -0.089808    6.5034e-06
659       1.578e+02     -0.077788    8.0742e-06
660       1.580e+02     -0.065808    1.0157e-05
661       1.583e+02     -0.053789    1.2623e-05
662       1.585e+02     -0.041809    1.5421e-05
663       1.588e+02     -0.029789    1.8540e-05
664       1.590e+02     -0.017810    2.1736e-05
665       1.592e+02     -0.005790    2.4718e-05
666       1.595e+02      0.006190    2.7107e-05
667       1.597e+02      0.018209    2.9201e-05
668       1.600e+02      0.030229    3.0740e-05
669       1.602e+02      0.042248    3.1727e-05
670       1.604e+02      0.054228    3.2634e-05
671       1.607e+02      0.066248    3.3673e-05
672       1.609e+02      0.078228    3.5006e-05
673       1.612e+02      0.090247    3.6745e-05
674       1.614e+02      0.102227    3.8879e-05
675       1.616e+02      0.114247    4.1434e-05
676       1.619e+02      0.126226    4.4401e-05
677       1.621e+02      0.138246    4.7704e-05
678       1.624e+02      0.150226    5.1463e-05
679       1.626e+02      0.162245    5.5642e-05
680       1.628e+02      0.174265    6.0348e-05
681       1.631e+02      0.186285    6.5564e-05
682       1.633e+02      0.198264    7.1447e-05
683       1.636e+02      0.210284    7.7970e-05
684       1.638e+02      0.222264    8.5249e-05
685       1.640e+02      0.234283    9.3467e-05
686       1.643e+02      0.246263    1.0263e-04
687       1.645e+02      0.258283    1.1290e-04
688       1.648e+02      0.270262    1.2452e-04
689       1.650e+02      0.282282    1.3767e-04
690       1.652e+02      0.294262    1.5226e-04
691       1.655e+02      0.306281    1.6870e-04
692       1.657e+02      0.318301    1.8670e-04
693       1.660e+02      0.330321    2.0651e-04
694       1.662e+02      0.342300    2.2802e-04
695       1.664e+02      0.354320    2.5144e-04
696       1.667e+02      0.366300    2.7668e-04
697       1.669e+02      0.378319    3.0396e-04
698       1.672e+02      0.390299    3.3321e-04
699       1.674e+02      0.402319    3.6462e-04
700       1.676e+02      0.414298    3.9802e-04
701       1.679e+02      0.426318    4.3368e-04
702       1.681e+02      0.438338    4.7118e-04
703       1.684e+02      0.450317    5.1069e-04
704       1.686e+02      0.462337    5.5182e-04
705       1.688e+02      0.474357    5.9445e-04
706       1.691e+02      0.486336    6.3811e-04
707       1.693e+02      0.498356    6.8256e-04
708       1.696e+02      0.510336    7.2730e-04
709       1.698e+02      0.517004    7.4087e-04
710       1.700e+02      0.506302    6.6264e-04
711       1.703e+02      0.494283    5.9194e-04
712       1.705e+02      0.482263    5.3173e-04
713       1.708e+02      0.470283    4.7891e-04
714       1.710e+02      0.458264    4.3241e-04
715       1.712e+02      0.446244    3.9090e-04
716       1.715e+02      0.434264    3.5383e-04
717       1.717e+02      0.422245    3.2039e-04
718       1.720e+02      0.410265    2.9037e-04
719       1.722e+02      0.398246    2.6332e-04
720       1.724e+02      0.386266    2.3876e-04
721       1.727e+02      0.374246    2.1652e-04
722       1.729e+02      0.362266    1.9634e-04
723       1.732e+02      0.350247    1.7793e-04
724       1.734e+02      0.338227    1.6126e-04
725       1.736e+02      0.326247    1.4602e-04
726       1.739e+02      0.314228    1.3217e-04
727       1.741e+02      0.302208    1.1959e-04
728       1.744e+02      0.290228    1.0830e-04
729       1.746e+02      0.278209    9.8160e-05
730       1.748e+02      0.266229    8.9160e-05
731       1.751e+02      0.254209    8.1127e-05
732       1.753e+02      0.242230    7.4049e-05
733       1.756e+02      0.230210    6.7631e-05
734       1.758e+02      0.218230    6.1813e-05
735       1.760e+02      0.206211    5.6544e-05
736       1.763e+02      0.194191    5.1846e-05
737       1.765e+02      0.182171    4.7532e-05
738       1.768e+02      0.170192    4.3478e-05
739       1.770e+02      0.158172    3.9870e-05
740       1.772e+02      0.146192    3.6422e-05
741       1.775e+02      0.134173    3.3130e-05
742       1.777e+02      0.122193    3.0153e-05
743       1.780e+02      0.110173    2.7269e-05
744       1.782e+02      0.098194    2.4471e-05
745       1.784e+02      0.086174    2.1686e-05
746       1.787e+02      0.074194    1.8805e-05
747       1.789e+02      0.062175    1.5807e-05
748       1.792e+02      0.050155    1.2557e-05
749       1.794e+02      0.038135    9.0450e-06
750       1.796e+02      0.026156    5.2888e-06
751       1.799e+02      0.014136    1.2898e-06
752       1.801e+02      0.002156   -2.6798e-06
753       1.804e+02     -0.009863   -6.4619e-06
754       1.806e+02     -0.021843   -9.9059e-06
755       1.808e+02     -0.033863   -1.2659e-05
756       1.811e+02     -0.045842   -1.4559e-05
757       1.813e+02     -0.057862   -1.5507e-05
758       1.816e+02     -0.069842   -1.5652e-05
759       1.818e+02     -0.081861   -1.5210e-05
760       1.820e+02     -0.093881   -1.4486e-05
761       1.823e+02     -0.105901   -1.3898e-05
762       1.825e+02     -0.117880   -1.3530e-05
763       1.828e+02     -0.129900   -1.3488e-05
764       1.830e+02     -0.141880   -1.3727e-05
765       1.832e+02     -0.153899   -1.4212e-05
766       1.835e+02     -0.165879   -1.4927e-05
767       1.837e+02     -0.177899   -1.5796e-05
768       1.840e+02     -0.189878   -1.6901e-05
769       1.842e+02     -0.201898   -1.8218e-05
770       1.844e+02     -0.213918   -1.9784e-05
771       1.847e+02     -0.225897   -2.1632e-05
772       1.849e+02     -0.237917   -2.3825e-05
773       1.852e+02     -0.249937   -2.6240e-05
774       1.854e+02     -0.261916   -2.9079e-05
775       1.856e+02     -0.273936   -3.2310e-05
776       1.859e+02     -0.285916   -3.5876e-05
777       1.861e+02     -0.297935   -3.9903e-05
778       1.864e+02     -0.309915   -4.4402e-05
779       1.866e+02     -0.321935   -4.9415e-05
780       1.868e+02     -0.333914   -5.4673e-05
781       1.871e+02     -0.345934   -6.0512e-05
782       1.873e+02     -0.357954   -6.6725e-05
783       1.876e+02     -0.369933   -7.3386e-05
784       1.878e+02     -0.381953   -8.0333e-05
785       1.880e+02     -0.393973   -8.7691e-05
786       1.883e+02     -0.405952   -9.5140e-05
787       1.885e+02     -0.417972   -1.0275e-04
788       1.888e+02     -0.429952   -1.1038e-04
789       1.890e+02     -0.441971   -1.1803e-04
790       1.892e+02     -0.453951   -1.2541e-04
791       1.895e+02     -0.465971   -1.3253e-04
792       1.897e+02     -0.477950   -1.3917e-04
793       1.900e+02     -0.489970   -1.4524e-04
794       1.902e+02     -0.501990   -1.5068e-04
795       1.904e+02     -0.514009   -1.5541e-04
796       1.907e+02     -0.525989   -1.5933e-04
797       1.909e+02     -0.538009   -1.6244e-04
798       1.912e+02     -0.549988   -1.6460e-04
799       1.914e+02     -0.562008   -1.6599e-04
800       1.916e+02     -0.573988   -1.6644e-04
801       1.919e+02     -0.586007   -1.6611e-04
802       1.921e+02     -0.597987   -1.6513e-04
803       1.924e+02     -0.610007   -1.6346e-04
804       1.926e+02     -0.621986   -1.6109e-04
805       1.928e+02     -0.634006   -1.5830e-04
806       1.931e+02     -0.646026   -1.5509e-04
807       1.933e+02     -0.658045   -1.5151e-04
808       1.936e+02     -0.670025   -1.4772e-04
809       1.938e+02     -0.679369   -1.4135e-04
810       1.940e+02     -0.680008   -1.3141e-04
811       1.943e+02     -0.680008   -1.2399e-04
812       1.945e+02     -0.680008   -1.1787e-04
813       1.948e+02     -0.680008   -1.1256e-04
814       1.950e+02     -0.680008   -1.0790e-04
815       1.952e+02     -0.680008   -1.0363e-04
816       1.955e+02     -0.680008   -9.9746e-05

